date,total_revenue,total_units
2024-12-22,2747169.0,973.0
2024-12-23,1937456.0,651.0
2024-12-24,2108472.0,667.0
2024-12-25,3179781.0,672.0
2024-12-26,1933602.0,660.0
2024-12-27,2262154.0,678.0
2024-12-28,3622725.0,888.0
2024-12-29,4001953.0,937.0
2024-12-30,2600366.0,684.0
2024-12-31,2130965.0,681.0
2025-01-01,3427502.0,680.0
2025-01-02,1851833.0,659.0
2025-01-03,2677444.0,701.0
2025-01-04,2850578.0,933.0
2025-01-05,2618494.0,920.0
2025-01-06,1761185.0,639.0
2025-01-07,2387606.0,611.0
2025-01-08,1941941.0,692.0
2025-01-09,1738215.0,659.0
2025-01-10,1830917.0,659.0
2025-01-11,2658767.0,898.0
2025-01-12,2968612.0,868.0
2025-01-13,1904744.0,684.0
2025-01-14,1984177.0,692.0
2025-01-15,4193314.0,632.0
2025-01-16,1894593.0,689.0
2025-01-17,3188732.0,675.0
2025-01-18,3248620.0,933.0
2025-01-19,2525592.0,926.0
2025-01-20,1949027.0,705.0
2025-01-21,2152526.0,660.0
2025-01-22,1844715.0,665.0
2025-01-23,1982926.0,699.0
2025-01-24,2354681.0,668.0
2025-01-25,2618137.0,905.0
2025-01-26,2435247.0,842.0
2025-01-27,2441994.0,723.0
2025-01-28,3480265.0,615.0
2025-01-29,1813497.0,665.0
2025-01-30,3917899.0,668.0
2025-01-31,4605422.0,616.0
2025-02-01,3832667.0,947.0
2025-02-02,2297235.0,856.0
2025-02-03,1633189.0,601.0
2025-02-04,1855005.0,665.0
2025-02-05,2915596.0,702.0
2025-02-06,2806642.0,615.0
2025-02-07,1894351.0,644.0
2025-02-08,2583222.0,913.0
2025-02-09,2384009.0,835.0
2025-02-10,2409919.0,666.0
2025-02-11,2012262.0,686.0
2025-02-12,1738769.0,624.0
2025-02-13,2846393.0,688.0
2025-02-14,1840953.0,654.0
2025-02-15,2533259.0,903.0
2025-02-16,2745977.0,931.0
2025-02-17,4066276.0,727.0
2025-02-18,1989014.0,683.0
2025-02-19,2368441.0,658.0
2025-02-20,3825141.0,655.0
2025-02-21,2895947.0,660.0
2025-02-22,3752298.0,820.0
2025-02-23,4273724.0,909.0
2025-02-24,2139562.0,652.0
2025-02-25,1801743.0,640.0
2025-02-26,2860948.0,672.0
2025-02-27,3144499.0,691.0
2025-02-28,2352044.0,671.0
2025-03-01,2433915.0,904.0
2025-03-02,2736072.0,960.0
2025-03-03,1776537.0,628.0
2025-03-04,1796761.0,654.0
2025-03-05,1884658.0,648.0
2025-03-06,2082009.0,691.0
2025-03-07,3790228.0,722.0
2025-03-08,2709091.0,941.0
2025-03-09,3694285.0,910.0
2025-03-10,2412419.0,655.0
2025-03-11,1744707.0,615.0
2025-03-12,1838563.0,655.0
2025-03-13,1839001.0,667.0
2025-03-14,1856759.0,671.0
2025-03-15,2624617.0,922.0
2025-03-16,2727567.0,911.0
2025-03-17,1960627.0,666.0
2025-03-18,1733126.0,629.0
2025-03-19,1937867.0,696.0
2025-03-20,2904790.0,584.0
2025-03-21,3553349.0,686.0
2025-03-22,3134151.0,929.0
2025-03-23,3235077.0,967.0
2025-03-24,3223221.0,668.0
2025-03-25,1990021.0,677.0
2025-03-26,3865673.0,657.0
2025-03-27,3669278.0,627.0
2025-03-28,1971544.0,664.0
2025-03-29,3173723.0,929.0
2025-03-30,2740813.0,946.0
2025-03-31,2555054.0,604.0
2025-04-01,1961483.0,706.0
2025-04-02,2852474.0,662.0
2025-04-03,2013416.0,635.0
2025-04-04,1969933.0,690.0
2025-04-05,2530082.0,912.0
2025-04-06,2701561.0,939.0
2025-04-07,1990129.0,679.0
2025-04-08,2492798.0,675.0
2025-04-09,1937491.0,674.0
2025-04-10,2619379.0,666.0
2025-04-11,3332214.0,659.0
2025-04-12,2774360.0,945.0
2025-04-13,6068745.0,966.0
2025-04-14,1878656.0,654.0
2025-04-15,1590152.0,569.0
2025-04-16,1874358.0,662.0
2025-04-17,2017334.0,690.0
2025-04-18,1822513.0,628.0
2025-04-19,2775481.0,949.0
2025-04-20,3713743.0,880.0
2025-04-21,1940648.0,717.0
2025-04-22,3150535.0,678.0
2025-04-23,1814821.0,664.0
2025-04-24,1930713.0,673.0
2025-04-25,1885747.0,646.0
2025-04-26,2905114.0,982.0
2025-04-27,2657774.0,922.0
2025-04-28,3445537.0,709.0
2025-04-29,2930095.0,696.0
2025-04-30,1915086.0,662.0
2025-05-01,1776217.0,636.0
2025-05-02,2657780.0,661.0
2025-05-03,4732162.0,919.0
2025-05-04,2967964.0,960.0
2025-05-05,3331621.0,638.0
2025-05-06,4065191.0,672.0
2025-05-07,1895080.0,650.0
2025-05-08,4953419.0,657.0
2025-05-09,2165566.0,648.0
2025-05-10,2711295.0,925.0
2025-05-11,2551416.0,773.0
2025-05-12,1843680.0,668.0
2025-05-13,2413384.0,674.0
2025-05-14,2782565.0,671.0
2025-05-15,1734598.0,604.0
2025-05-16,2426076.0,626.0
2025-05-17,3548045.0,926.0
2025-05-18,2630370.0,908.0
2025-05-19,1788269.0,636.0
2025-05-20,2748549.0,643.0
2025-05-21,3410897.0,678.0
2025-05-22,1860384.0,672.0
2025-05-23,2095004.0,729.0
2025-05-24,3536667.0,904.0
2025-05-25,2410605.0,847.0
2025-05-26,3982224.0,644.0
2025-05-27,6028102.0,691.0
2025-05-28,2081441.0,663.0
2025-05-29,2179605.0,608.0
2025-05-30,2025843.0,698.0
2025-05-31,2384355.0,897.0
2025-06-01,3001469.0,1046.0
2025-06-02,2007025.0,683.0
2025-06-03,2770435.0,789.0
2025-06-04,2716377.0,755.0
2025-06-05,2897146.0,783.0
2025-06-06,2672148.0,762.0
2025-06-07,3954522.0,965.0
2025-06-08,2860964.0,1015.0
2025-06-09,3046505.0,666.0
2025-06-10,2298141.0,804.0
2025-06-11,2153283.0,729.0
2025-06-12,3671748.0,766.0
2025-06-13,2038084.0,720.0
2025-06-14,3066395.0,1043.0
2025-06-15,2721366.0,1011.0
2025-06-16,3025856.0,741.0
2025-06-17,2302535.0,772.0
2025-06-18,2040959.0,682.0
2025-06-19,3149372.0,775.0
2025-06-20,2257434.0,778.0
2025-06-21,3037888.0,1029.0
2025-06-22,2879065.0,1044.0
2025-06-23,2177148.0,730.0
2025-06-24,3534948.0,761.0
2025-06-25,5271443.0,751.0
2025-06-26,2674327.0,735.0
2025-06-27,3394208.0,793.0
2025-06-28,2925599.0,998.0
2025-06-29,2714962.0,974.0
2025-06-30,2036504.0,722.0
2025-07-01,3500363.0,772.0
2025-07-02,4636979.0,732.0
2025-07-03,3727175.0,756.0
2025-07-04,4061809.0,729.0
2025-07-05,2882673.0,1016.0
2025-07-06,2678669.0,931.0
2025-07-07,2314218.0,785.0
2025-07-08,2232583.0,764.0
2025-07-09,2069459.0,740.0
2025-07-10,2247140.0,776.0
2025-07-11,2764121.0,745.0
2025-07-12,4588550.0,991.0
2025-07-13,2519906.0,823.0
2025-07-14,2137016.0,738.0
2025-07-15,3315672.0,797.0
2025-07-16,2932607.0,737.0
2025-07-17,2815861.0,745.0
2025-07-18,1993726.0,692.0
2025-07-19,2772058.0,975.0
2025-07-20,2946137.0,997.0
2025-07-21,3074791.0,759.0
2025-07-22,2233074.0,752.0
2025-07-23,3096441.0,767.0
2025-07-24,1988887.0,719.0
2025-07-25,2992369.0,746.0
2025-07-26,2720158.0,961.0
2025-07-27,2888726.0,999.0
2025-07-28,2010144.0,700.0
2025-07-29,2181880.0,726.0
2025-07-30,3267312.0,750.0
2025-07-31,2715585.0,729.0
2025-08-01,2146077.0,746.0
2025-08-02,2832790.0,987.0
2025-08-03,4089772.0,980.0
2025-08-04,3799305.0,719.0
2025-08-05,3024575.0,794.0
2025-08-06,2285040.0,717.0
2025-08-07,2608328.0,744.0
2025-08-08,2705735.0,728.0
2025-08-09,2700529.0,942.0
2025-08-10,4038273.0,957.0
2025-08-11,4990160.0,733.0
2025-08-12,3896554.0,731.0
2025-08-13,2648104.0,731.0
2025-08-14,2492594.0,663.0
2025-08-15,2641243.0,759.0
2025-08-16,2984142.0,1039.0
2025-08-17,3075446.0,1070.0
2025-08-18,2307635.0,778.0
2025-08-19,3271561.0,751.0
2025-08-20,2083390.0,684.0
2025-08-21,2127383.0,716.0
2025-08-22,3448026.0,803.0
2025-08-23,3082804.0,1051.0
2025-08-24,3986334.0,927.0
2025-08-25,3293597.0,751.0
2025-08-26,2903566.0,759.0
2025-08-27,2316205.0,757.0
2025-08-28,2855565.0,763.0
2025-08-29,1966820.0,658.0
2025-08-30,5031591.0,989.0
2025-08-31,5856203.0,1065.0
2025-09-01,2542908.0,622.0
2025-09-02,2162384.0,650.0
2025-09-03,4611683.0,659.0
2025-09-04,1832648.0,628.0
2025-09-05,1554189.0,538.0
2025-09-06,3276024.0,773.0
2025-09-07,2770661.0,961.0
2025-09-08,1962614.0,661.0
2025-09-09,1878356.0,653.0
2025-09-10,2857838.0,689.0
2025-09-11,2105977.0,696.0
2025-09-12,1912094.0,649.0
2025-09-13,3532526.0,907.0
2025-09-14,4162579.0,910.0
2025-09-15,4190482.0,1349.0
2025-09-16,4215552.0,1333.0
2025-09-17,7667037.0,1306.0
2025-09-18,4374868.0,1355.0
2025-09-19,4279134.0,1379.0
2025-09-20,2657442.0,868.0
2025-09-21,2799403.0,951.0
2025-09-22,1987295.0,692.0
2025-09-23,1924034.0,674.0
2025-09-24,1964681.0,681.0
2025-09-25,1944109.0,661.0
2025-09-26,2659262.0,649.0
2025-09-27,4948589.0,952.0
2025-09-28,3841210.0,878.0
2025-09-29,3179788.0,725.0
2025-09-30,2855455.0,672.0
2025-10-01,1873056.0,664.0
2025-10-02,1789700.0,611.0
2025-10-03,1960798.0,678.0
2025-10-04,2633306.0,903.0
2025-10-05,2496452.0,872.0
2025-10-06,2755109.0,676.0
2025-10-07,1910681.0,649.0
2025-10-08,1902498.0,644.0
2025-10-09,1974917.0,674.0
2025-10-10,1877469.0,647.0
2025-10-11,3367294.0,901.0
2025-10-12,2464625.0,873.0
2025-10-13,2490505.0,702.0
2025-10-14,2418521.0,655.0
2025-10-15,1885255.0,645.0
2025-10-16,1870606.0,624.0
2025-10-17,2948101.0,691.0
2025-10-18,2522204.0,931.0
2025-10-19,2750862.0,963.0
2025-10-20,1943886.0,670.0
2025-10-21,1948436.0,669.0
2025-10-22,3396821.0,632.0
2025-10-23,1966266.0,681.0
2025-10-24,1984106.0,684.0
2025-10-25,3461933.0,925.0
2025-10-26,3972583.0,954.0
2025-10-27,3071301.0,724.0
2025-10-28,1861560.0,640.0
2025-10-29,3061584.0,679.0
2025-10-30,3089849.0,674.0
2025-10-31,1891436.0,646.0
2025-11-01,2436077.0,805.0
2025-11-02,2647093.0,917.0
2025-11-03,4125043.0,662.0
2025-11-04,1779179.0,604.0
2025-11-05,1776722.0,594.0
2025-11-06,2049147.0,710.0
2025-11-07,2051105.0,662.0
2025-11-08,2727259.0,911.0
2025-11-09,3477472.0,936.0
2025-11-10,1975738.0,659.0
2025-11-11,2148265.0,683.0
2025-11-12,1967096.0,580.0
2025-11-13,2568199.0,683.0
2025-11-14,1769695.0,635.0
2025-11-15,2626560.0,939.0
2025-11-16,6572605.0,904.0
2025-11-17,2518391.0,672.0
2025-11-18,2405691.0,671.0
2025-11-19,2157038.0,727.0
2025-11-20,1982762.0,676.0
2025-11-21,2069974.0,689.0
2025-11-22,4374475.0,942.0
2025-11-23,2784598.0,915.0
2025-11-24,1886571.0,628.0
2025-11-25,4803327.0,706.0
2025-11-26,3339010.0,660.0
2025-11-27,1866398.0,649.0
2025-11-28,1836272.0,635.0
2025-11-29,2576544.0,854.0
2025-11-30,5438499.0,968.0
2025-12-01,3517377.0,689.0
2025-12-02,2251754.0,702.0
2025-12-03,2106158.0,638.0
2025-12-04,3020884.0,688.0
2025-12-05,2534851.0,707.0
2025-12-06,4801330.0,870.0
2025-12-07,3061617.0,1011.0
2025-12-08,6848285.0,678.0
2025-12-09,2635180.0,725.0
2025-12-10,2186694.0,649.0
2025-12-11,2318667.0,627.0
2025-12-12,3420937.0,680.0
2025-12-13,4538868.0,931.0
2025-12-14,3052168.0,982.0
2025-12-15,2082640.0,590.0
2025-12-16,2909974.0,677.0
2025-12-17,2207869.0,688.0
2025-12-18,2252286.0,691.0
2025-12-19,3260020.0,661.0
2025-12-20,2823299.0,928.0
2025-12-21,2662572.0,893.0
2025-12-22,2648972.0,690.0
2025-12-23,3856354.0,638.0
2025-12-24,2518949.0,663.0
2025-12-25,2514121.0,667.0
2025-12-26,3008408.0,650.0
2025-12-27,5066019.0,919.0
2025-12-28,3168992.0,953.0
2025-12-29,2373090.0,682.0
2025-12-30,2978890.0,675.0
2025-12-31,2913678.0,671.0
2026-01-01,2153278.0,701.0
2026-01-02,2026819.0,693.0
2026-01-03,2710202.0,940.0
2026-01-04,2477547.0,908.0
2026-01-05,2920741.0,631.0
2026-01-06,1950211.0,679.0
2026-01-07,2043838.0,608.0
2026-01-08,2694355.0,688.0
2026-01-09,2700054.0,642.0
2026-01-10,2670682.0,923.0
2026-01-11,3250096.0,819.0
2026-01-12,4692918.0,633.0
2026-01-13,1971019.0,663.0
2026-01-14,3973222.0,705.0
2026-01-15,3147179.0,719.0
2026-01-16,2057512.0,691.0
2026-01-17,5607643.0,892.0
2026-01-18,3304946.0,936.0
2026-01-19,1845271.0,605.0
2026-01-20,1990394.0,672.0
2026-01-21,1960996.0,633.0
2026-01-22,2050338.0,660.0
2026-01-23,1975882.0,678.0
2026-01-24,2722883.0,900.0
2026-01-25,4673104.0,930.0
2026-01-26,2429600.0,710.0
2026-01-27,1873941.0,642.0
2026-01-28,2082809.0,654.0
2026-01-29,1809353.0,615.0
2026-01-30,2771912.0,660.0
2026-01-31,3365962.0,916.0
2026-02-01,3186367.0,929.0
2026-02-02,1991348.0,688.0
2026-02-03,1578431.0,517.0
2026-02-04,2743590.0,667.0
2026-02-05,3853231.0,658.0
2026-02-06,2062828.0,664.0
2026-02-07,3174623.0,839.0
2026-02-08,3334097.0,913.0
2026-02-09,2904327.0,680.0
2026-02-10,2110798.0,687.0
2026-02-11,3094069.0,645.0
2026-02-12,2026021.0,656.0
2026-02-13,2945535.0,686.0
2026-02-14,2857801.0,924.0
2026-02-15,2763833.0,875.0
2026-02-16,1937040.0,641.0
2026-02-17,2856774.0,690.0
2026-02-18,2107078.0,658.0
2026-02-19,2336288.0,620.0
2026-02-20,1823419.0,627.0
2026-02-21,2792607.0,964.0
2026-02-22,3548432.0,909.0
2026-02-23,1760093.0,586.0
2026-02-24,1819603.0,590.0
2026-02-25,2270351.0,666.0
2026-02-26,2220662.0,618.0
2026-02-27,3906655.0,652.0
2026-02-28,3094359.0,961.0
2026-03-01,2874007.0,974.0
2026-03-02,2135211.0,717.0
2026-03-03,3374782.0,676.0
2026-03-04,1899698.0,659.0
2026-03-05,2083473.0,673.0
2026-03-06,3634872.0,653.0
2026-03-07,4268411.0,963.0
2026-03-08,2945163.0,926.0
2026-03-09,2053766.0,676.0
2026-03-10,3651541.0,609.0
2026-03-11,1843908.0,624.0
2026-03-12,2618407.0,686.0
2026-03-13,2045430.0,696.0
2026-03-14,3075480.0,943.0
2026-03-15,3051028.0,953.0
2026-03-16,2068865.0,699.0
2026-03-17,1871818.0,652.0
2026-03-18,2499430.0,689.0
2026-03-19,1897910.0,619.0
2026-03-20,2345571.0,653.0
2026-03-21,3769649.0,961.0
2026-03-22,2921990.0,959.0
2026-03-23,2129337.0,637.0
2026-03-24,5518781.0,674.0
2026-03-25,2029505.0,669.0
2026-03-26,2499804.0,671.0
2026-03-27,3000825.0,687.0
2026-03-28,3102974.0,899.0
2026-03-29,4259757.0,984.0
2026-03-30,2147005.0,693.0
2026-03-31,1759599.0,605.0
2026-04-01,1786318.0,572.0
2026-04-02,2505766.0,643.0
